date,time,treatment_id,species,banded,notes
2019-07-09,14:53:39,feeder2,HOSP,yes,
2019-07-09,14:53:48,feeder2,RBWO,yes,
2019-07-09,14:53:54,feeder2,HOSP,yes,
2019-07-09,14:53:59,feeder2,HOSP,no,
2019-07-09,14:54:04,feeder2,RBWO,yes,
2019-07-09,14:54:09,feeder2,HOSP,yes,
2019-07-09,14:54:14,feeder2,HOSP,no,
2019-07-09,14:54:15,feeder2,HOSP,no,
2019-07-09,14:54:25,feeder2,RBWO,yes,
2019-07-09,14:54:28,feeder2,HOSP,no,
2019-07-09,14:54:39,feeder2,HOSP,no,
2019-07-09,14:54:43,feeder2,HOSP,no,
2019-07-09,14:54:48,feeder2,HOSP,no,
2019-07-09,14:54:49,feeder2,HOSP,no,
2019-07-09,14:55:04,feeder2,HOSP,yes,
2019-07-09,14:55:07,feeder2,RBWO,yes,
2019-07-09,14:55:18,feeder2,HOSP,no,
2019-07-09,14:55:21,feeder2,HOSP,no,
2019-07-09,14:55:21,feeder2,HOSP,no,
2019-07-09,14:55:22,feeder2,HOSP,no,
2019-07-09,14:55:37,feeder2,NOCA,yes,
2019-07-09,14:55:41,feeder2,HOSP,no,
2019-07-09,14:55:42,feeder2,HOSP,yes,
2019-07-09,14:55:49,feeder2,RBWO,yes,
2019-07-09,14:55:54,feeder2,HOSP,no,
2019-07-09,14:56:04,feeder2,BLJA,no,
2019-07-09,14:56:20,feeder2,HOSP,no,
2019-07-09,14:56:31,feeder2,HOSP,no,
2019-07-09,14:57:47,feeder2,HOSP,no,
2019-07-09,14:57:52,feeder2,HOSP,no,
2019-07-09,14:57:54,feeder2,HOSP,no,
2019-07-09,14:59:08,feeder2,NOMO,yes,
2019-07-09,14:59:22,feeder2,BLJA,no,
2019-07-09,14:59:49,feeder2,HOSP,no,
2019-07-09,15:00:13,feeder2,HOSP,no,
2019-07-09,15:00:16,feeder2,HOSP,no,
2019-07-09,15:00:52,feeder2,NOMO,yes,
2019-07-09,15:01:06,feeder2,HOSP,no,
2019-07-09,15:01:07,feeder2,HOSP,no,
2019-07-09,15:01:20,feeder2,HOSP,no,
2019-07-09,15:01:21,feeder2,HOFI,no,
2019-07-09,15:01:35,feeder2,HOSP,no,
2019-07-09,15:02:30,feeder2,HOFI,yes,
2019-07-09,15:02:31,feeder2,NOMO,yes,
2019-07-09,15:02:32,feeder2,HOFI,yes,
2019-07-09,15:02:56,feeder2,HOSP,no,
2019-07-09,15:02:58,feeder2,HOFI,yes,
2019-07-09,15:03:23,feeder2,HOSP,no,
2019-07-09,15:03:24,feeder2,HOSP,no,
2019-07-09,15:03:33,feeder2,HOSP,no,
2019-07-09,15:03:47,feeder2,NOMO,yes,
2019-07-09,15:03:50,feeder2,HOSP,no,
2019-07-09,15:04:27,feeder2,HOSP,no,
2019-07-09,15:04:30,feeder2,HOSP,no,
2019-07-09,15:04:34,feeder2,HOSP,no,
2019-07-09,15:04:38,feeder2,HOSP,no,
2019-07-09,15:04:42,feeder2,HOSP,yes,
2019-07-09,15:04:49,feeder2,COGR,no,
2019-07-09,15:04:56,feeder2,COGR,no,
2019-07-09,15:05:01,feeder2,HOSP,no,
2019-07-09,15:05:21,feeder2,HOSP,no,
2019-07-09,15:05:37,feeder2,BLJA,no,
2019-07-09,15:06:16,feeder2,HOSP,no,
2019-07-09,15:06:33,feeder2,HOSP,no,
2019-07-09,15:06:43,feeder2,HOSP,no,
2019-07-09,15:06:54,feeder2,HOSP,no,
2019-07-11,06:30:00,control3,HOSP,yes,
2019-07-11,06:30:00,control3,HOSP,no,
2019-07-11,06:30:18,control3,HOSP,no,
2019-07-11,06:30:29,control3,HOSP,no,
2019-07-11,06:30:32,control3,HOFI,yes,
2019-07-11,06:30:55,control3,RBWO,no,
2019-07-11,06:31:05,control3,HOFI,no,
2019-07-11,06:31:18,control3,HOSP,no,
2019-07-11,06:31:45,control3,RBWO,no,
2019-07-11,06:31:50,control3,HOSP,no,
2019-07-11,06:31:53,control3,HOSP,no,
2019-07-11,06:31:59,control3,HOFI,no,
2019-07-11,06:32:52,control3,RBWO,no,
2019-07-11,06:33:26,control3,HOSP,no,
2019-07-11,06:33:53,control3,BLJA,no,
2019-07-11,06:33:54,control3,RBWO,no,
2019-07-11,06:34:14,control3,HOSP,no,
2019-07-11,06:34:22,control3,HOSP,no,
2019-07-11,06:34:26,control3,HOSP,no,
2019-07-11,06:34:26,control3,HOSP,no,
2019-07-11,06:34:56,control3,HOSP,no,
2019-07-11,06:35:06,control3,RBWO,no,
2019-07-11,06:35:20,control3,HOSP,no,
2019-07-11,06:35:22,control3,HOSP,no,
2019-07-11,06:35:22,control3,HOSP,yes,
2019-07-11,06:35:42,control3,HOSP,yes,
2019-07-11,06:36:07,control3,BLJA,yes,
2019-07-11,06:36:42,control3,HOSP,no,
2019-07-11,06:36:45,control3,HOSP,no,
2019-07-11,06:36:48,control3,HOSP,yes,
2019-07-11,06:40:17,control3,HOSP,no,
2019-07-11,06:40:47,control3,HOSP,no,
2019-07-11,06:40:58,control3,TUTI,yes,
2019-07-11,06:41:39,control3,BLJA,yes,
2019-07-11,06:42:31,control3,HOSP,yes,
2019-07-11,06:43:08,control3,HOSP,no,
2019-07-11,06:43:16,control3,BLJA,no,
2019-07-11,06:43:17,control3,BLJA,yes,
2019-07-11,06:43:41,control3,RBWO,no,
2019-07-11,06:43:46,control3,COGR,no,
2019-07-11,06:43:47,control3,RBWO,no,
2019-07-11,06:44:31,control3,HOSP,yes,
2019-07-11,06:44:52,control3,COGR,no,
2019-07-11,06:45:28,control3,HOSP,no,
2019-07-11,06:45:38,control3,HOSP,no,
2019-07-11,06:45:44,control3,RBWO,no,
2019-07-11,06:45:54,control3,COGR,no,
2019-07-11,06:46:09,control3,BLJA,yes,
2019-07-11,06:46:11,control3,HOSP,no,
2019-07-11,06:46:25,control3,HOFI,no,
2019-07-11,06:46:26,control3,BLJA,yes,
2019-07-11,06:46:52,control3,RBWO,no,
2019-07-11,06:46:58,control3,HOSP,no,
2019-07-11,06:47:00,control3,COGR,no,
2019-07-11,06:47:19,control3,HOFI,no,
2019-07-11,06:47:46,control3,HOSP,yes,
2019-07-11,06:47:51,control3,RBWO,yes,
2019-07-11,06:48:07,control3,COGR,no,
2019-07-11,06:48:24,control3,HOSP,no,
2019-07-11,06:48:47,control3,HOSP,no,
2019-07-11,06:48:48,control3,RBWO,no,
2019-07-11,06:49:00,control3,COGR,no,
2019-07-11,06:49:30,control3,HOSP,no,
2019-07-11,06:49:40,control3,RBWO,no,
2019-07-11,06:49:41,control3,HOSP,yes,
2019-07-11,06:49:50,control3,COGR,no,
2019-07-11,06:50:33,control3,RBWO,no,
2019-07-11,06:50:41,control3,COGR,no,
2019-07-11,06:50:45,control3,HOSP,yes,
2019-07-11,06:51:28,control3,HOFI,no,
2019-07-11,06:51:50,control3,HOSP,yes,
2019-07-11,06:52:29,control3,RBWO,no,
2019-07-11,06:52:37,control3,HOSP,yes,
2019-07-11,06:53:00,control3,HOSP,no,
2019-07-11,06:53:13,control3,HOSP,no,
2019-07-11,06:53:19,control3,HOSP,no,
2019-07-11,06:53:34,control3,RBWO,no,
2019-07-11,06:53:53,control3,HOSP,no,
2019-07-11,06:54:29,control3,HOFI,no,
2019-07-11,06:54:34,control3,RBWO,no,
2019-07-11,06:54:38,control3,HOSP,yes,
2019-07-11,06:54:47,control3,HOSP,no,
2019-07-11,06:54:53,control3,HOFI,no,
2019-07-11,06:55:03,control3,HOSP,no,
2019-07-11,06:55:25,control3,HOSP,no,
2019-07-11,06:55:41,control3,RBWO,no,
2019-07-11,06:56:16,control3,HOSP,yes,
2019-07-11,06:56:20,control3,HOFI,no,
2019-07-11,06:56:20,control3,HOSP,no,
2019-07-11,06:56:26,control3,HOSP,no,
2019-07-11,06:56:45,control3,HOSP,no,
2019-07-11,06:56:49,control3,RBWO,no,
2019-07-11,06:56:56,control3,HOSP,no,
2019-07-11,06:57:35,control3,HOSP,yes,
2019-07-11,06:58:20,control3,COGR,no,
2019-07-11,06:58:36,control3,RBWO,no,
2019-07-11,06:58:47,control3,HOFI,no,
2019-07-11,06:58:52,control3,HOSP,no,
2019-07-11,06:59:03,control3,HOSP,no,
2019-07-11,06:59:07,control3,HOSP,no,
2019-07-11,06:59:15,control3,HOSP,yes,
2019-07-11,06:59:34,control3,HOSP,yes,
2019-07-11,06:59:58,control3,HOSP,no,
2019-07-11,07:00:01,control3,HOSP,no,
2019-07-11,07:00:09,control3,HOSP,no,
2019-07-11,07:00:10,control3,HOSP,no,
2019-07-11,07:00:18,control3,HOSP,no,
2019-07-11,07:01:01,control3,HOSP,no,
2019-07-11,07:01:02,control3,HOSP,no,
2019-07-11,07:01:35,control3,HOSP,no,
2019-07-11,07:01:46,control3,HOSP,no,
2019-07-11,07:02:24,control3,HOSP,no,
2019-07-11,07:02:27,control3,NOCA,yes,
2019-07-11,07:02:30,control3,HOSP,no,
2019-07-11,07:02:40,control3,HOSP,no,
2019-07-11,07:02:46,control3,HOSP,no,
2019-07-11,07:02:50,control3,HOSP,no,
2019-07-11,07:03:23,control3,HOSP,no,
2019-07-11,07:04:15,control3,NOMO,yes,
2019-07-11,07:04:20,control3,HOSP,no,
2019-07-11,07:04:22,control3,HOSP,no,
2019-07-11,07:04:37,control3,HOSP,no,
2019-07-11,07:04:37,control3,HOFI,no,
2019-07-11,07:04:40,control3,HOSP,no,
2019-07-11,07:04:47,control3,HOFI,no,
2019-07-11,07:05:44,control3,HOSP,no,
2019-07-11,07:06:06,control3,HOSP,yes,
2019-07-11,07:06:14,control3,HOFI,no,
2019-07-11,07:06:29,control3,NOCA,yes,
2019-07-11,07:07:10,control3,HOSP,no,
2019-07-11,07:07:13,control3,HOSP,no,
2019-07-11,07:07:14,control3,HOFI,no,
2019-07-11,07:07:23,control3,HOSP,no,
2019-07-11,07:07:24,control3,HOSP,yes,
2019-07-11,07:07:28,control3,HOFI,no,
2019-07-11,07:08:03,control3,HOSP,no,
2019-07-11,07:08:30,control3,HOSP,no,
2019-07-11,07:08:31,control3,HOSP,no,
2019-07-11,07:08:31,control3,HOSP,no,
2019-07-11,07:08:57,control3,HOSP,no,
2019-07-11,07:09:12,control3,HOFI,no,
2019-07-11,07:09:12,control3,HOSP,no,
2019-07-11,07:09:18,control3,HOSP,no,
2019-07-11,07:09:19,control3,HOFI,no,
2019-07-11,07:09:23,control3,HOSP,no,
2019-07-11,07:10:00,control3,HOFI,no,
2019-07-11,07:10:05,control3,HOSP,no,
2019-07-11,07:10:09,control3,HOSP,no,
2019-07-11,07:10:11,control3,HOSP,no,
2019-07-11,07:10:47,control3,HOFI,no,
2019-07-11,07:10:51,control3,HOSP,no,
2019-07-11,07:11:05,control3,HOSP,yes,
2019-07-11,07:11:34,control3,HOSP,no,
2019-07-11,07:11:34,control3,NOCA,no,
2019-07-11,07:11:50,control3,HOFI,no,
2019-07-11,07:11:56,control3,HOSP,no,
2019-07-11,07:11:57,control3,HOSP,no,
2019-07-11,07:12:12,control3,HOSP,no,
2019-07-11,07:12:36,control3,HOFI,no,
2019-07-11,07:12:51,control3,NOCA,no,
2019-07-11,07:13:03,control3,HOSP,no,
2019-07-11,07:13:04,control3,NOCA,no,
2019-07-11,07:13:11,control3,HOSP,no,
2019-07-11,07:13:13,control3,HOSP,no,
2019-07-11,07:13:14,control3,HOSP,no,
2019-07-11,07:13:15,control3,HOSP,no,
2019-07-11,07:13:16,control3,HOSP,no,
2019-07-11,07:13:23,control3,HOSP,no,
2019-07-11,07:13:44,control3,HOSP,no,
2019-07-11,07:13:53,control3,COGR,no,
2019-07-11,07:14:00,control3,HOFI,no,
2019-07-11,07:14:22,control3,HOFI,yes,
2019-07-11,07:14:28,control3,HOSP,no,
2019-07-11,07:14:31,control3,HOSP,yes,
2019-07-11,07:14:47,control3,HOSP,no,
2019-07-11,07:14:57,control3,HOSP,no,
2019-07-11,07:15:15,control3,HOFI,yes,
2019-07-11,07:15:24,control3,HOSP,no,
2019-07-11,07:15:59,control3,COGR,no,
2019-07-11,07:16:34,control3,HOSP,yes,
2019-07-11,07:17:09,control3,HOSP,no,
2019-07-11,07:17:11,control3,HOSP,no,
2019-07-11,07:17:17,control3,HOFI,no,
2019-07-11,07:17:35,control3,HOSP,no,
2019-07-11,07:17:49,control3,HOFI,yes,
2019-07-11,07:18:07,control3,HOSP,yes,
2019-07-11,07:18:21,control3,HOFI,yes,
2019-07-11,07:18:25,control3,HOSP,yes,
2019-07-11,07:18:34,control3,HOSP,no,
2019-07-11,10:20:11,feeder3,HOSP,yes,
2019-07-11,10:20:11,feeder3,HOSP,no,
2019-07-11,10:20:11,feeder3,HOSP,no,
2019-07-11,10:20:11,feeder3,HOSP,no,
2019-07-11,10:20:11,feeder3,HOSP,no,
2019-07-11,10:20:11,feeder3,HOSP,no,
2019-07-11,10:20:11,feeder3,HOFI,yes,
2019-07-11,10:20:11,feeder3,HOFI,no,
2019-07-11,10:20:11,feeder3,HOFI,no,
2019-07-11,10:20:11,feeder3,HOFI,no,
2019-07-11,10:20:15,feeder3,HOFI,no,
2019-07-11,10:20:20,feeder3,NOCA,yes,
2019-07-11,10:20:31,feeder3,HOSP,no,
2019-07-11,10:20:41,feeder3,HOSP,no,
2019-07-11,10:20:44,feeder3,HOSP,no,
2019-07-11,10:21:00,feeder3,HOSP,no,
2019-07-11,10:21:01,feeder3,HOFI,no,
2019-07-11,10:21:01,feeder3,HOSP,no,
2019-07-11,10:21:06,feeder3,HOSP,no,
2019-07-11,10:21:08,feeder3,HOFI,yes,
2019-07-11,10:21:09,feeder3,HOSP,no,
2019-07-11,10:21:20,feeder3,HOFI,yes,
2019-07-11,10:21:29,feeder3,RBWO,yes,
2019-07-11,10:21:37,feeder3,HOSP,no,
2019-07-11,10:21:37,feeder3,HOSP,no,
2019-07-11,10:21:38,feeder3,HOFI,yes,
2019-07-11,10:21:39,feeder3,HOSP,no,
2019-07-11,10:21:42,feeder3,HOSP,no,
2019-07-11,10:21:47,feeder3,HOSP,no,
2019-07-11,10:21:52,feeder3,HOFI,no,
2019-07-11,10:21:53,feeder3,HOSP,no,
2019-07-11,10:21:57,feeder3,HOSP,yes,
2019-07-11,10:22:00,feeder3,HOSP,no,
2019-07-11,10:22:03,feeder3,HOSP,no,
2019-07-11,10:22:07,feeder3,HOFI,no,
2019-07-11,10:22:13,feeder3,HOSP,no,
2019-07-11,10:22:15,feeder3,HOSP,no,
2019-07-11,10:22:30,feeder3,HOFI,no,
2019-07-11,10:22:36,feeder3,HOSP,no,
2019-07-11,10:22:59,feeder3,HOFI,no,
2019-07-11,10:23:04,feeder3,HOFI,no,
2019-07-11,10:23:07,feeder3,HOFI,no,
2019-07-11,10:23:17,feeder3,HOSP,no,
2019-07-11,10:23:20,feeder3,HOSP,no,
2019-07-11,10:23:32,feeder3,HOFI,no,
2019-07-11,10:23:37,feeder3,HOSP,no,
2019-07-11,10:23:40,feeder3,HOSP,no,
2019-07-11,10:23:46,feeder3,HOSP,no,
2019-07-11,10:23:46,feeder3,HOSP,yes,
2019-07-11,10:24:08,feeder3,HOFI,no,
2019-07-11,10:24:14,feeder3,HOFI,no,
2019-07-11,10:24:19,feeder3,HOSP,no,
2019-07-11,10:24:23,feeder3,HOSP,no,
2019-07-11,10:24:25,feeder3,HOSP,no,
2019-07-11,10:24:28,feeder3,HOFI,no,
2019-07-11,10:24:39,feeder3,HOSP,yes,
2019-07-11,10:24:40,feeder3,HOSP,no,
2019-07-11,10:24:59,feeder3,HOSP,no,
2019-07-11,10:25:01,feeder3,HOSP,no,
2019-07-11,10:25:02,feeder3,HOSP,no,
2019-07-11,10:25:04,feeder3,HOSP,yes,
2019-07-11,10:25:11,feeder3,HOSP,no,
2019-07-11,10:25:32,feeder3,HOFI,no,
2019-07-11,10:25:44,feeder3,HOSP,no,
2019-07-11,10:25:50,feeder3,HOSP,no,
2019-07-11,10:25:52,feeder3,HOFI,no,
2019-07-11,10:26:04,feeder3,HOSP,no,
2019-07-11,10:26:19,feeder3,HOSP,no,
2019-07-11,10:26:20,feeder3,HOSP,no,
2019-07-11,10:26:21,feeder3,HOSP,no,
2019-07-11,10:26:35,feeder3,HOSP,no,
2019-07-11,10:26:39,feeder3,HOSP,no,
2019-07-11,10:26:47,feeder3,HOSP,yes,
2019-07-11,10:26:52,feeder3,HOFI,no,
2019-07-11,10:26:59,feeder3,HOSP,no,
2019-07-11,10:27:05,feeder3,HOSP,no,
2019-07-11,10:27:27,feeder3,HOSP,no,
2019-07-11,10:27:29,feeder3,HOFI,no,
2019-07-11,10:27:42,feeder3,HOSP,no,
2019-07-11,10:27:47,feeder3,HOSP,yes,
2019-07-11,10:27:48,feeder3,HOSP,yes,
2019-07-11,10:27:51,feeder3,HOSP,no,
2019-07-11,10:27:51,feeder3,HOSP,no,
2019-07-11,10:28:01,feeder3,HOSP,yes,
2019-07-11,10:28:02,feeder3,HOSP,no,
2019-07-11,10:28:04,feeder3,HOSP,no,
2019-07-11,10:28:08,feeder3,HOSP,yes,
2019-07-11,10:28:10,feeder3,HOSP,no,
2019-07-11,10:28:15,feeder3,HOSP,no,
2019-07-11,10:28:15,feeder3,HOSP,yes,
2019-07-11,10:28:20,feeder3,HOSP,no,
2019-07-11,10:28:34,feeder3,HOSP,no,
2019-07-11,10:28:42,feeder3,HOFI,no,
2019-07-11,10:28:46,feeder3,HOSP,no,
2019-07-11,10:28:51,feeder3,HOSP,yes,
2019-07-11,10:28:52,feeder3,HOSP,yes,
2019-07-11,10:29:02,feeder3,HOSP,no,
2019-07-11,10:29:11,feeder3,HOFI,no,
2019-07-11,10:29:15,feeder3,HOSP,no,
2019-07-11,10:29:33,feeder3,HOFI,no,
2019-07-11,10:29:36,feeder3,MODO,no,
2019-07-11,10:29:50,feeder3,HOSP,no,
2019-07-11,10:29:53,feeder3,HOSP,no,
2019-07-11,10:29:55,feeder3,HOFI,no,
2019-07-11,10:30:05,feeder3,HOSP,no,
2019-07-11,10:30:06,feeder3,HOSP,no,
2019-07-11,10:30:12,feeder3,HOSP,no,
2019-07-11,10:30:22,feeder3,HOSP,yes,
2019-07-11,10:30:31,feeder3,HOFI,no,
2019-07-11,10:30:39,feeder3,HOSP,yes,
2019-07-11,10:30:58,feeder3,HOSP,no,
2019-07-11,10:31:21,feeder3,HOSP,no,
2019-07-11,10:31:30,feeder3,HOSP,no,
2019-07-11,10:31:33,feeder3,HOSP,yes,
2019-07-11,10:31:36,feeder3,HOSP,no,
2019-07-11,10:31:37,feeder3,HOSP,no,
2019-07-11,10:31:42,feeder3,HOSP,no,
2019-07-11,10:31:54,feeder3,HOSP,no,
2019-07-11,10:32:01,feeder3,HOSP,no,
2019-07-11,10:32:04,feeder3,HOSP,no,
2019-07-11,10:32:16,feeder3,HOSP,no,
2019-07-11,10:32:23,feeder3,HOSP,no,
2019-07-11,10:32:26,feeder3,HOSP,no,
2019-07-11,10:32:35,feeder3,HOSP,no,
2019-07-11,10:32:39,feeder3,HOSP,no,
2019-07-11,10:32:49,feeder3,HOSP,no,
2019-07-11,10:32:49,feeder3,HOSP,no,
2019-07-11,10:32:52,feeder3,HOSP,yes,
2019-07-11,10:32:57,feeder3,HOSP,no,
2019-07-11,10:33:01,feeder3,HOSP,no,
2019-07-11,10:33:17,feeder3,HOSP,no,
2019-07-11,10:33:23,feeder3,HOSP,no,
2019-07-11,10:33:25,feeder3,HOFI,no,
2019-07-11,10:33:31,feeder3,HOSP,no,
2019-07-11,10:33:35,feeder3,HOSP,no,
2019-07-11,10:33:40,feeder3,HOSP,no,
2019-07-11,10:33:43,feeder3,HOSP,no,
2019-07-11,10:33:46,feeder3,HOSP,no,
2019-07-11,10:33:54,feeder3,HOSP,no,
2019-07-11,10:34:00,feeder3,HOSP,no,
2019-07-11,10:34:15,feeder3,HOSP,no,
2019-07-11,10:34:30,feeder3,HOSP,no,
2019-07-11,10:34:37,feeder3,HOFI,no,
2019-07-11,10:34:37,feeder3,HOSP,no,
2019-07-11,10:35:28,feeder3,HOSP,no,
2019-07-11,10:35:34,feeder3,HOSP,no,
2019-07-11,10:35:53,feeder3,HOSP,yes,
2019-07-11,10:35:58,feeder3,HOSP,no,
2019-07-11,10:37:06,feeder3,HOFI,yes,
2019-07-11,10:37:08,feeder3,HOSP,yes,
2019-07-11,10:37:19,feeder3,HOFI,no,
2019-07-11,10:37:59,feeder3,HOFI,no,
2019-07-11,10:38:02,feeder3,HOSP,yes,
2019-07-11,10:38:11,feeder3,HOSP,yes,
2019-07-11,10:38:19,feeder3,HOSP,yes,
2019-07-11,10:38:33,feeder3,HOSP,no,
2019-07-11,10:38:33,feeder3,NOCA,yes,
2019-07-11,10:38:42,feeder3,HOSP,no,
2019-07-11,10:38:44,feeder3,HOFI,no,
2019-07-11,10:38:51,feeder3,HOFI,yes,
2019-07-11,10:38:57,feeder3,HOSP,no,
2019-07-11,10:39:11,feeder3,HOFI,yes,
2019-07-11,10:39:15,feeder3,HOSP,yes,
2019-07-11,10:39:18,feeder3,NOCA,yes,
2019-07-11,10:39:25,feeder3,HOSP,no,
2019-07-11,10:39:32,feeder3,HOSP,no,
2019-07-11,10:39:38,feeder3,HOSP,no,
2019-07-11,10:39:51,feeder3,HOSP,no,
2019-07-11,10:48:57,feeder3,HOSP,yes,
2019-07-11,10:49:12,feeder3,HOFI,no,
2019-07-11,10:49:16,feeder3,HOSP,no,
2019-07-11,10:49:43,feeder3,CACH,yes,
2019-07-11,10:49:53,feeder3,HOSP,no,
2019-07-11,10:49:53,feeder3,DOWO,no,
2019-07-11,10:50:32,feeder3,TUTI,yes,
2019-07-11,10:50:47,feeder3,HOFI,no,
2019-07-11,10:51:17,feeder3,TUTI,yes,
2019-07-11,10:51:31,feeder3,HOFI,no,
2019-07-11,10:51:36,feeder3,HOSP,no,
2019-07-11,10:51:52,feeder3,HOSP,no,
2019-07-11,10:52:02,feeder3,HOSP,no,
2019-07-11,10:52:06,feeder3,HOSP,no,
2019-07-11,10:52:07,feeder3,HOSP,no,
2019-07-11,10:52:09,feeder3,COGR,no,
2019-07-11,10:52:57,feeder3,HOSP,no,
2019-07-11,10:53:09,feeder3,TUTI,yes,
2019-07-11,10:54:27,feeder3,HOFI,no,
2019-07-11,10:54:34,feeder3,HOSP,no,
2019-07-11,10:54:36,feeder3,HOSP,no,
2019-07-11,10:54:37,feeder3,HOSP,no,
2019-07-11,10:54:46,feeder3,HOSP,no,
2019-07-11,10:54:52,feeder3,HOSP,no,
2019-07-11,10:55:09,feeder3,HOSP,no,
2019-07-11,10:55:12,feeder3,COGR,no,
2019-07-11,10:55:56,feeder3,NOCA,yes,
2019-07-11,10:56:46,feeder3,NOCA,yes,
2019-07-11,10:57:01,feeder3,HOSP,no,
2019-07-11,10:58:17,feeder3,HOSP,no,
2019-07-11,10:58:37,feeder3,HOSP,no,
2019-07-11,10:59:39,feeder3,HOSP,no,
2019-07-11,10:59:39,feeder3,HOSP,no,
2019-07-11,10:59:39,feeder3,HOSP,no,
2019-07-11,10:59:41,feeder3,HOSP,no,
2019-07-11,10:59:43,feeder3,HOFI,no,
2019-07-11,10:59:46,feeder3,TUTI,yes,
2019-07-11,10:59:49,feeder3,HOSP,no,
2019-07-11,10:59:57,feeder3,HOSP,no,
2019-07-11,11:00:20,feeder3,HOSP,no,
2019-07-11,11:00:26,feeder3,TUTI,yes,
2019-07-11,11:00:37,feeder3,HOSP,yes,
2019-07-11,11:00:40,feeder3,COGR,no,
2019-07-11,11:00:43,feeder3,EUST,no,
2019-07-11,11:00:47,feeder3,HOSP,no,
2019-07-11,11:00:48,feeder3,HOSP,no,
2019-07-11,11:00:48,feeder3,BLJA,no,
2019-07-11,11:01:13,feeder3,TUTI,yes,
2019-07-11,11:01:27,feeder3,EUST,no,
2019-07-11,11:01:27,feeder3,HOSP,yes,
2019-07-11,11:01:31,feeder3,HOSP,no,
2019-07-11,11:01:35,feeder3,HOSP,no,
2019-07-11,11:01:37,feeder3,HOSP,yes,
2019-07-11,11:01:39,feeder3,HOSP,no,
2019-07-11,11:01:46,feeder3,HOSP,no,
2019-07-11,11:01:47,feeder3,HOSP,no,
2019-07-11,11:02:09,feeder3,HOSP,no,
2019-07-11,11:02:19,feeder3,HOSP,no,
2019-07-11,11:02:27,feeder3,HOSP,no,
2019-07-11,11:02:35,feeder3,HOSP,no,
2019-07-11,11:02:40,feeder3,HOSP,yes,
2019-07-11,11:02:46,feeder3,HOSP,no,
2019-07-11,11:02:50,feeder3,HOSP,no,
2019-07-11,11:02:57,feeder3,HOFI,no,
2019-07-11,11:03:03,feeder3,HOSP,no,
2019-07-11,11:03:17,feeder3,HOFI,no,
2019-07-11,11:03:19,feeder3,HOSP,no,
2019-07-11,11:03:19,feeder3,HOSP,no,
2019-07-11,11:03:22,feeder3,HOSP,yes,
2019-07-11,11:03:33,feeder3,HOFI,no,
2019-07-11,11:03:42,feeder3,HOSP,no,
2019-07-11,11:03:47,feeder3,HOSP,no,
2019-07-11,11:03:51,feeder3,HOSP,no,
2019-07-11,11:03:51,feeder3,HOSP,no,
2019-07-11,11:03:54,feeder3,TUTI,yes,
2019-07-11,11:04:00,feeder3,HOSP,no,
2019-07-11,11:04:02,feeder3,HOSP,no,
2019-07-11,11:04:04,feeder3,HOSP,no,
2019-07-11,11:04:08,feeder3,HOSP,yes,
2019-07-11,11:04:11,feeder3,HOSP,no,
2019-07-11,11:04:15,feeder3,HOSP,no,
2019-07-11,11:04:27,feeder3,HOSP,yes,
2019-07-11,11:04:36,feeder3,HOSP,yes,
2019-07-11,11:04:43,feeder3,HOSP,no,
2019-07-11,11:04:50,feeder3,HOSP,no,
2019-07-11,11:04:55,feeder3,HOSP,no,
2019-07-11,11:05:01,feeder3,BLJA,no,
2019-07-11,11:05:13,feeder3,HOFI,no,
2019-07-11,11:05:15,feeder3,HOSP,no,
2019-07-11,11:05:17,feeder3,HOSP,no,
2019-07-11,11:05:18,feeder3,HOSP,no,
2019-07-11,11:05:21,feeder3,HOSP,no,
2019-07-11,11:05:21,feeder3,HOSP,no,
2019-07-11,11:05:21,feeder3,HOSP,no,
2019-07-11,11:05:30,feeder3,NOCA,yes,
2019-07-11,11:05:37,feeder3,HOSP,no,
2019-07-11,11:05:41,feeder3,HOSP,no,
2019-07-11,11:05:44,feeder3,HOSP,no,
2019-07-11,11:05:48,feeder3,HOSP,no,
2019-07-11,11:05:55,feeder3,HOSP,no,
2019-07-11,11:05:55,feeder3,HOSP,no,
2019-07-11,11:06:01,feeder3,HOFI,no,
2019-07-11,11:06:21,feeder3,HOSP,no,
2019-07-11,11:06:21,feeder3,HOSP,no,
2019-07-11,11:06:26,feeder3,HOSP,no,
2019-07-11,11:06:29,feeder3,HOFI,no,
2019-07-11,11:06:35,feeder3,HOSP,yes,
2019-07-11,11:06:37,feeder3,HOFI,no,
2019-07-11,11:06:39,feeder3,HOSP,no,
2019-07-11,11:06:51,feeder3,HOSP,no,
2019-07-11,11:06:52,feeder3,HOFI,no,
2019-07-11,11:06:56,feeder3,HOSP,no,
2019-07-11,11:07:02,feeder3,HOSP,no,
2019-07-11,11:07:09,feeder3,HOSP,no,
2019-07-11,11:07:19,feeder3,HOSP,no,
2019-07-11,11:07:31,feeder3,HOSP,no,
2019-07-11,11:07:42,feeder3,HOSP,no,
2019-07-11,11:07:44,feeder3,HOSP,no,
2019-07-11,11:07:47,feeder3,HOFI,no,
2019-07-11,11:07:54,feeder3,HOSP,yes,
2019-07-11,11:07:54,feeder3,HOSP,no,
2019-07-11,11:07:56,feeder3,HOSP,no,
2019-07-11,11:08:08,feeder3,HOSP,no,
2019-07-11,11:08:11,feeder3,HOFI,no,
2019-07-11,11:08:31,feeder3,HOSP,no,
